user_id,ISBN,title,book_rating
8870,0805063897,Nickel and Dimed: On (Not) Getting By in America,8
36299,0812513738,"The Shadow Rising (The Wheel of Time, Book 4)",5
70666,0553296981,Anne Frank: The Diary of a Young Girl,7
181176,0843951036,No Sanctuary,4
8870,0688177867,The Book Borrower: A Novel,7
80945,0312990456,One for the Money (A Stephanie Plum Novel),10
110934,1573229326,How to Be Good,8
240235,0684196395,ONE FOR THE MONEY : A Stephanie Plum Novel,9
274301,0446608262,The Lion's Game,8
21618,0671027360,Angels &amp; Demons,8
35857,0385503857,Oryx and Crake,8
93047,0679723110,Grendel,7
169699,0446520802,The Notebook,8
248718,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),8
16231,0385335830,Diary of a Mad Bride (Summer Display Opportunity),8
66942,0842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),7
88229,0679723161,Lolita (Vintage International),10
220278,0451181379,The Door to December,8
249628,0439064872,Harry Potter and the Chamber of Secrets (Book 2),9
254486,0385334036,The Smoke Jumper,7
74026,0380789035,American Gods,9
134347,0441478123,The Left Hand of Darkness (Remembering Tomorrow),10
150968,0399133143,The Tommyknockers,5
52141,039915079X,The Teeth of the Tiger,5
126170,0425172546,Southern Cross,7
178151,0345443284,While I Was Gone,9
28255,1853260207,Jane Eyre (Wordsworth Classics),9
88187,0805036504,N Is for Noose (Kinsey Millhone Mysteries (Hardcover)),8
115003,0425129586,And Then There Were None,8
134403,0553211668,Candide (Candide),8
172613,067976402X,Snow Falling on Cedars,9
241666,0425158594,Demon Seed,4
248492,014017737X,The Pearl,8
81492,0891075275,Piercing the Darkness,9
97754,0060977744,Crazy Ladies : A Novel,5
179791,0066214122,Prey: A Novel,8
69405,006001203X,Dr. Atkins' New Diet Revolution,8
119505,0552996181,Behind the Scenes at the Museum,6
148798,0767913795,Who's Looking Out for You?,8
179978,0439064864,Harry Potter and the Chamber of Secrets (Book 2),10
48037,0440208149,An Acceptable Time,7
57999,1573229571,About a Boy (Movie Tie-In),10
171045,067168390X,Lonesome Dove,9
270737,0385337116,The Rule of Four,8
805,0877733759,Writing Down the Bones,10
264525,0385474547,Things Fall Apart : A Novel,2
72099,0345426037,The Broken Hearts Club (Conrad Voort Novels (Paperback)),7
96954,0394580567,It Was on Fire When I Lay Down on It,10
102967,044021145X,The Firm,6
193549,038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",10
211430,0375703055,Ellen Foster,7
254206,0451132378,Pet Sematary,10
106849,0425128164,The Voice of the Night,10
123883,0515102636,Morning Glory,5
273979,0515130389,Carolina Moon,6
7158,0446520802,The Notebook,10
95207,1558506462,Small Miracles: Extraordinary Coincidences from Everyday Life,8
137620,0452284937,Girl With a Pearl Earring,5
220688,1558531025,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),9
233997,0316666343,The Lovely Bones: A Novel,8
31010,0446525774,Saving Faith,6
127505,0345368754,Foucault's Pendulum,8
211426,0446604666,Sick Puppy,8
236283,0385199570,The Stand (The Complete and Uncut Edition),10
207246,0446310786,To Kill a Mockingbird,10
224435,0345348109,The Killer Angels,10
43687,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",7
66640,0380731851,Mystic River,9
243236,0452283442,The Darwin Awards: Evolution in Action,5
246513,1570613818,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",9
264082,0446364762,The Stars Shine Down,8
69042,0345353145,Sphere,9
123790,0786868716,The Five People You Meet in Heaven,10
158226,0385721676,Oryx and Crake,3
226965,0679454497,Blood and Gold (Vampire Chronicles),10
239626,0452262143,"The Drawing of the Three (The Dark Tower, Book 2)",10
39974,0451521951,The Count of Monte Cristo,9
264311,0385335482,Confessions of a Shopaholic (Summer Display Opportunity),5
37822,0312983271,Full House (Janet Evanovich's Full Series),6
143415,0140430725,"Pride and Prejudice (The Penguin English Library, El 72)",3
163570,0451180232,Nightmares &amp; Dreamscapes,9
184299,0380752867,And Eternity (Incarnations of Immortality (Paperback)),6
184299,0553287893,Rendezvous with Rama,9
265889,0671011375,Death du Jour,9
276165,0553802526,The Killing Hour,8
170762,0446611638,Lost Light,10
244189,039915079X,The Teeth of the Tiger,6
59209,0452282829,We Were the Mulvaneys,7
57379,0140067477,The Tao of Pooh,8
84024,0385729340,The Second Summer of the Sisterhood,9
124874,0345413369,"The Subtle Knife (His Dark Materials, Book 2)",10
269353,037540256X,A Patchwork Planet,7
16009,0060987529,Confessions of an Ugly Stepsister : A Novel,9
26487,0446673544,Sex &amp; the City,4
46398,0380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",9
90049,0671024248,Hearts In Atlantis,3
35857,014200023X,A Heart of Stone,8
99390,1563890119,"Preludes and Nocturnes (Sandman, Book 1)",9
110934,0060987529,Confessions of an Ugly Stepsister : A Novel,7
157083,0375727345,House of Sand and Fog,8
227054,0449221482,J Is for Judgment,8
5350,3453146972,Per Anhalter durch die Galaxis.,10
41157,0553295276,Beauty,5
85992,0425109720,Patriot Games (Jack Ryan Novels),8
228313,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
66483,3551551677,Harry Potter und der Stein der Weisen,10
102705,0316899984,"River, Cross My Heart",10
141493,067101420X,"Forever... : A Novel of Good and Evil, Love and Hope",9
5582,0312976275,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),10
56554,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),9
62958,067172262X,Hamlet,10
123608,0671708635,Seven Habits Of Highly Effective People,6
227520,0373270976,"Night Shield (Intimate Moments, 1027)",8
241980,0380978415,"Fluke : Or, I Know Why the Winged Whale Sings",10
70052,0142000205,Icy Sparks,7
145619,0671034006,Heartbreaker,9
182931,0060936231,Soul Mountain,7
13552,0786868716,The Five People You Meet in Heaven,9
148744,0316666343,The Lovely Bones: A Novel,8
222488,0446670251,The Virgin Suicides,10
166753,0515131229,Dance upon the Air (Three Sisters Island Trilogy),9
175271,0316781010,Fortune's Rocks: A Novel,7
228021,0671727796,The Color Purple,8
39396,0679775439,The Wind-Up Bird Chronicle,10
86931,0375411992,Blackwood Farm (The Vampire Chronicles),8
112001,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,10
184121,0670813028,It,6
98391,0399150439,Naked Prey,10
193458,0451156609,The Tommyknockers,7
231857,0440206154,Red Dragon,5
235952,0064471071,The Voyage of the Dawn Treader (rack) (Narnia),8
163449,0671776134,Plain Truth,10
212797,0451177096,Dolores Claiborne,7
1131,0446673544,Sex &amp; the City,5
71853,1573225517,High Fidelity,10
86145,0441359175,I Will Fear No Evil,4
171295,0385314744,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,9
275220,0312422156,Middlesex: A Novel,9
69721,0380002930,Watership Down,10
98547,0671027573,Mr. Perfect,8
176667,0553583077,To Kiss a Spy (Get Connected Romances),5
272705,0440241537,The King of Torts,10
274301,0440213290,The Copper Beech,10
8245,0446606324,The Winner,9
13552,0440241162,Nerd in Shining Armor,8
31315,0743206045,Daddy's Little Girl,10
273440,1573228214,High Fidelity,10
35704,0316779423,Barrel Fever : Stories and Essays (Barrel Fever),10
100459,0385720106,A Map of the World,8
120396,0425177351,Bio-Strike (Tom Clancy's Power Plays (Paperback)),10
153211,0345370775,Jurassic Park,8
231241,0440217520,Tunnel Vision (V.I. Warshawski Novels (Paperback)),10
244662,0515128554,Heart of the Sea (Irish Trilogy),9
265313,0399501487,Lord of the Flies,9
49526,0312976275,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),7
94494,038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",7
225659,2070360024,"L'Etranger (Collection Folio, 2)",8
80826,0743237196,Fall on Your Knees,7
100644,0385486804,Into the Wild,8
137587,0671683993,The Temple of My Familiar,7
161903,051513287X,Face the Fire (Three Sisters Island Trilogy),9
274061,055329802X,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, Vol. 3)",5
189120,3257227809,Venezianisches Finale. Commissario Brunettis erster Fall.,5
183758,0425105334,The Talisman,9
259629,0811808173,The Tattooed Map,9
41781,0515132020,Heaven and Earth (Three Sisters Island Trilogy),5
136205,0446310786,To Kill a Mockingbird,10
225886,0440241537,The King of Torts,8
251140,0345413865,Billy Straight : A Novel,9
274308,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),7
112402,0061020400,The Fifth Elephant: A Novel of Discworld,8
112761,1551668246,Perfect Evil (Maggie O'Dell Novels (Paperback)),8
192211,051513287X,Face the Fire (Three Sisters Island Trilogy),5
115759,0316287555,Day of Confession,5
225087,0425147622,The Body Farm,10
277157,0743486226,Angels &amp; Demons,7
26615,039592720X,Interpreter of Maladies,4
69042,0345253736,White Dragon,10
136348,0743206061,The Second Time Around : A Novel,6
231210,067088300X,The Girls' Guide to Hunting and Fishing,7
8314,0446603716,Hide &amp; Seek,2
47975,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,7
256402,0440217563,Voyager,10
23619,0312278586,The Nanny Diaries: A Novel,6
69697,1551667436,Strange Bedpersons,9
99193,0805063897,Nickel and Dimed: On (Not) Getting By in America,9
113435,0812589718,Daughter of God,9
4938,0515095826,The Cat Who Knew Shakespeare,8
95359,0345409469,The Demon-Haunted World: Science As a Candle in the Dark,6
105979,0671027387,Deception Point,3
114544,051513628X,Key of Light (Key Trilogy (Paperback)),6
128122,0446527017,Standoff,10
134005,0140282033,Chocolat,9
201684,0441644511,The Outlaws of Sherwood,10
208415,0312274920,Round Ireland With a Fridge,9
39281,0375703055,Ellen Foster,9
238540,0671683993,The Temple of My Familiar,4
181212,0688177751,Miss Julia Speaks Her Mind : A Novel,7
223816,0425080021,Dune,9
41911,0061031844,The Book of Shadows,7
240700,0439139597,Harry Potter and the Goblet of Fire (Book 4),10
36811,0684195976,BODY FARM,10
132930,0452282152,Girl with a Pearl Earring,9
137134,0446602612,The Poet,8
174304,0446675776,Kiss My Tiara : How to Rule the World as a SmartMouth Goddess,6
240700,0316910333,Gossip Girl #1 : A Novel by Cecily von Ziegesar (Gossip Girl),6
2030,0060191988,A Night Without Armor : Poems,10
76151,0316569321,White Oleander : A Novel,10
5582,0515131091,Out of This World,10
58612,0525945210,A Man Named Dave: A Story of Triumph and Forgiveness,10
131564,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),5
272573,0440498058,A Wrinkle In Time,10
16795,1558532161,Life's Little Instruction Book; Volume II,8
39345,0385511612,Bleachers,8
56959,044022330X,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,10
155982,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,7
80203,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,8
99441,0553208845,Siddhartha,9
159946,0380789019,Neverwhere,6
172091,0451183665,A Case of Need,3
227520,0441002935,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),7
231210,0451192001,How Stella Got Her Groove Back,8
44535,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8
232959,044990928X,Operating Instructions: A Journal of My Son's First Year,9
147045,0312195516,The Red Tent (Bestselling Backlist),8
175070,0385335490,Johnny Angel,10
20060,0743436210,Hearts in Atlantis,3
55490,0452279178,"Wizard and Glass (The Dark Tower, Book 4)",10
162052,0553296981,Anne Frank: The Diary of a Young Girl,8
191548,039914739X,Isle of Dogs,8
43481,0440212359,London Transports,8
78783,0452285186,The Book of Bunny Suicides,9
203240,0670031062,Must Love Dogs: A Novel,8
97423,0399145087,Black Notice,8
105937,0375725784,A Heartbreaking Work of Staggering Genius,7
122607,0440221471,The Runaway Jury,7
142715,0452282829,We Were the Mulvaneys,2
200226,0684814994,Christmas Box (Christmas Box Trilogy),5
242849,0671034022,Mercy,8
52521,0425154092,From Potter's Field,10
106849,0671024248,Hearts In Atlantis,10
109639,0061054895,Soul Music (Discworld Novels (Paperback)),10
120828,0312421273,The Corrections: A Novel,10
243077,0399142851,Unnatural Exposure,7
91058,0425183971,Reunion in Death,8
162137,0373218958,Less Of A Stranger (Silhouette Single Title),8
271448,0446605239,The Notebook,4
6323,0553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),6
96357,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8
212986,0553583077,To Kiss a Spy (Get Connected Romances),9
72099,0316284955,White Oleander : A Novel (Oprah's Book Club),8
86145,1551669412,Hot Shot,3
103935,074343627X,Dreamcatcher,6
126814,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",5
135351,0061020699,Equal Rites (Discworld Novels (Paperback)),6
142672,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
72214,0684857820,Lucky,7
76019,0345362861,Dragonsdawn,8
196191,0553294385,"I, Robot",9
67663,0609608444,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",10
77491,0441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),5
150297,0140293248,The Girls' Guide to Hunting and Fishing,8
180495,0440222656,The Horse Whisperer,6
266457,0671011367,Deja Dead,6
274061,0671041789,The Green Mile,10
48025,0440236703,Tell No One,9
81492,0446610542,The Bachelor (Warner Books Contemporary Romance),9
84627,0618002219,The Hobbit: or There and Back Again,6
124310,0446611638,Lost Light,9
195943,0886773784,"Arrows of the Queen ( The Heralds of Valdemar, Book 1)",8
225686,0679886370,Stargirl,6
252560,0345342968,Fahrenheit 451,9
67296,0449223043,Guardian,5
110029,0380814021,The Princess Diaries,8
217468,0440214041,The Pelican Brief,7
136313,0553213148,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),10
105536,0804106304,The Joy Luck Club,8
73681,1400030382,The Piano Tuner : A Novel,9
121606,0345435168,Open House (Oprah's Book Club (Paperback)),7
126196,0385337116,The Rule of Four,8
20961,0380789035,American Gods,8
136193,0316781010,Fortune's Rocks: A Novel,5
205728,0446358576,Cathedral,7
271448,0316666343,The Lovely Bones: A Novel,10
53174,0440212561,Outlander,10
91113,0515093556,Belinda,9
208147,0671034022,Mercy,8
247211,0452282152,Girl with a Pearl Earring,10
267510,0440213525,The Client,8
32039,0380973650,American Gods: A Novel,7
208406,0671519816,Inca Gold (Clive Cussler),10
142565,0425170349,Rainbow Six,7
229409,0553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),9
270713,0441735762,The Rowan (Ace Science Fiction),10
108405,0767913795,Who's Looking Out for You?,8
142256,0451197747,The Deep End of the Ocean,8
243236,1573222267,Blue Shoe,8
271144,0060915544,The Bean Trees,9
188513,0380789884,Pearl Cove (Donovan),5
228073,0345416880,Enchantment,8
254,0671021001,She's Come Undone (Oprah's Book Club),7
48025,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),5
74026,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",7
161039,0684853507,BAG OF BONES : A NOVEL,8
210959,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),8
220013,0345378482,The Andromeda Strain,8
250925,0446609145,Void Moon,9
45416,067102423X,Bag of Bones,7
126736,0553572997,The Alienist,5
258084,1931561648,The Time Traveler's Wife (Today Show Book Club #15),8
56554,0446532452,The Wedding,10
143715,0679735909,Possession : A Romance,5
173679,0060929871,Brave New World,9
174151,0842332251,The Mark: The Beast Rules the World (Left Behind #8),9
260324,0312890044,Moonheart (Newford),7
230708,0140386645,The Westing Game (Now in Speak!),8
248718,0553562614,Snow Crash,9
61668,0345384377,Sole Survivor,9
70594,0380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",10
126827,0767907817,Bookends : A Novel,10
126492,0451161351,Cujo,5
210485,0671527215,Hitchhikers's Guide to the Galaxy,9
249628,006101351X,The Perfect Storm : A True Story of Men Against the Sea,8
269890,0312989393,Queen Bee of Mimosa Branch,8
127049,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,8
197659,0515126489,Critical Mass,8
93047,0886774713,Blood Price (Daw Book Collectors),7
156342,0385501560,Choke,7
172203,0425122123,Clear and Present Danger (Jack Ryan Novels),10
179532,0393050939,Stiff: The Curious Lives of Human Cadavers,7
203240,0375726403,Empire Falls,7
248749,0786890371,Cranberry Queen,7
24186,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,9
99313,0767900383,Under the Tuscan Sun,6
140662,0446310786,To Kill a Mockingbird,10
174638,0609804138,The Sweet Potato Queens' Book of Love,10
214717,0449203794,Space,8
223787,0743237188,Fall On Your Knees (Oprah #45),8
250398,0553802488,The Face,5
204622,0385504209,The Da Vinci Code,10
240567,0156005891,Eden Close,9
133296,0515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),10
252229,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),8
114178,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,5
